Object ID,Label,Probability,Object X,Object Y,Object Z,Vx,Vy,Vz,Covariance_00,Covariance_01,Covariance_02,Covariance_03,Covariance_04,Covariance_05,Self Position X,Self Position Y,Self Position Z
b1d1737babb145c6675a1a5944c37d15,1,1,4066.51722106757,57975.3508810192,283.115081787109,-4.3258860856603,0,0,1.36950352328834,-0.166942958296356,0,0,0,0,4055.7980634354,57973.9458269809,283.662185163943
b1d1737babb145c6675a1a5944c37d15,1,1,4066.94228895381,57975.2704930276,283.115081787109,-4.3258860856603,0,0,1.71487346711607,-0.197851289325667,0,0,0,0,4055.7980634354,57973.9458269809,283.662185163943
b1d1737babb145c6675a1a5944c37d15,1,1,4067.72337182715,57975.1206794647,283.111267089844,-4.58514625070374,0,0,1.39720052426201,-0.158530566392513,0,0,0,0,4056.1599634354,57974.4429269809,283.660413129151
b1d1737babb145c6675a1a5944c37d15,1,1,4068.17360736009,57975.0338581576,283.111267089844,-4.58514625070374,0,0,1.74498133491931,-0.1865173794008,0,0,0,0,4056.1599634354,57974.4429269809,283.660413129151
b1d1737babb145c6675a1a5944c37d15,1,1,4068.83917005957,57974.830004421,283.101867675781,-4.74998613283569,0,0,1.400807340979,-0.164849620475407,0,0,0,0,4056.1599634354,57974.4429269809,283.660413129151
b1d1737babb145c6675a1a5944c37d15,1,1,4069.30398821887,57974.7323546369,283.101867675781,-4.74998613283569,0,0,1.74759217612982,-0.193771041274832,0,0,0,0,4056.5874634354,57975.0287269809,283.655624951278
b1d1737babb145c6675a1a5944c37d15,1,1,4069.82553127752,57974.4541586934,283.098022460937,-4.81555933727689,0,0,1.38717062530709,-0.191672368857895,0,0,0,0,4056.5874634354,57975.0287269809,283.655624951278
b1d1737babb145c6675a1a5944c37d15,1,1,4070.29320672885,57974.339240839,283.098022460937,-4.81555933727689,0,0,1.73063982995315,-0.226025132165473,0,0,0,0,4057.0980634354,57975.7269269809,283.652338588781
b1d1737babb145c6675a1a5944c37d15,1,1,4070.91451114578,57974.0696488321,283.093780517578,-4.94585451283247,0,0,1.38088912810478,-0.201000922987433,0,0,0,0,4057.0980634354,57975.7269269809,283.652338588781
b1d1737babb145c6675a1a5944c37d15,1,1,4071.39183913568,57973.9397610742,283.093780517578,-4.94585451283247,0,0,1.72334223270933,-0.236604097557056,0,0,0,0,4057.0980634354,57975.7269269809,283.652338588781
b1d1737babb145c6675a1a5944c37d15,1,1,4071.87068177675,57973.7173151369,283.091735839844,-4.96439603453912,0,0,1.36233287827025,-0.229878435533684,0,0,0,0,4057.6832634354,57976.5224269809,283.645609360613
b1d1737babb145c6675a1a5944c37d15,1,1,4072.34674182785,57973.5765292352,283.091735839844,-4.96439603453912,0,0,1.7017983954143,-0.270306374604161,0,0,0,0,4057.6832634354,57976.5224269809,283.645609360613
b1d1737babb145c6675a1a5944c37d15,1,1,4072.8624744051,57973.529560758,283.077178955078,-4.9729351363385,0,0,1.36267459302021,-0.23325861192639,0,0,0,0,4057.6832634354,57976.5224269809,283.645609360613
b1d1737babb145c6675a1a5944c37d15,1,1,4073.340890986,57973.3938982798,283.077178955078,-4.9729351363385,0,0,1.70342697989207,-0.272755094525801,0,0,0,0,4058.3761634354,57977.4553269809,283.639132232695
b1d1737babb145c6675a1a5944c37d15,1,1,4073.81934378886,57973.2582255304,283.077178955078,-4.9729351363385,0,0,2.09182566172555,-0.315927355887867,0,0,0,0,4058.3761634354,57977.4553269809,283.639132232695
b1d1737babb145c6675a1a5944c37d15,1,1,4074.11354531827,57972.9721382596,283.060821533203,-4.88471725709965,0,0,1.70083869197981,-0.28197109269202,0,0,0,0,4058.3761634354,57977.4553269809,283.639132232695
b1d1737babb145c6675a1a5944c37d15,1,1,4074.5785103886,57972.8221572693,283.060821533203,-4.88471725709965,0,0,2.08800501925616,-0.328480344821092,0,0,0,0,4059.1557634354,57978.4944269809,283.63595719012
b1d1737babb145c6675a1a5944c37d15,1,1,4074.55400684333,57972.5701747448,283.037689208984,-4.599867553733,0,0,1.50238717808132,-0.307056969923348,0,0,0,0,4059.1557634354,57978.4944269809,283.63595719012
b1d1737babb145c6675a1a5944c37d15,1,1,4074.98464115572,57972.4085018099,283.037689208984,-4.599867553733,0,0,1.87344507329104,-0.365275633971148,0,0,0,0,4060.0504634354,57979.6615269809,283.63282023784
b1d1737babb145c6675a1a5944c37d15,1,1,4074.95436295984,57972.3688703073,283.016418457031,-4.27131929148337,0,0,1.44244554813793,-0.318805666589559,0,0,0,0,4060.0504634354,57979.6615269809,283.63282023784
b1d1737babb145c6675a1a5944c37d15,1,1,4075.35250557658,57972.2141297694,283.016418457031,-4.27131929148337,0,0,1.80456068379979,-0.381508319431098,0,0,0,0,4061.0325634354,57980.9125269809,283.62840663503
b1d1737babb145c6675a1a5944c37d15,1,1,4075.24199499803,57972.25067758,283.001129150391,-3.88599134200105,0,0,1.42292315696468,-0.312177389751417,0,0,0,0,4061.0325634354,57980.9125269809,283.62840663503
b1d1737babb145c6675a1a5944c37d15,1,1,4075.60396714069,57972.1092939637,283.001129150391,-3.88599134200105,0,0,1.77971584316728,-0.375307291152202,0,0,0,0,4061.0325634354,57980.9125269809,283.62840663503
b1d1737babb145c6675a1a5944c37d15,1,1,4075.376341526,57972.1123828967,282.983642578125,-3.45803394168774,0,0,1.3896578415211,-0.33521116335199,0,0,0,0,4062.1332634354,57982.2749269809,283.623297917531
b1d1737babb145c6675a1a5944c37d15,1,1,4075.69619521774,57971.9807994746,282.983642578125,-3.45803394168774,0,0,1.73684954568055,-0.404381433867629,0,0,0,0,4062.1332634354,57982.2749269809,283.623297917531
b1d1737babb145c6675a1a5944c37d15,1,1,4075.33008235633,57972.0555809893,282.973999023437,-2.95224261313553,0,0,1.36327817260483,-0.34807001560438,0,0,0,0,4062.1332634354,57982.2749269809,283.623297917531
b1d1737babb145c6675a1a5944c37d15,1,1,4075.60151537125,57971.9394671178,282.973999023437,-2.95224261313553,0,0,1.70197539832378,-0.421507316920959,0,0,0,0,4063.3179634354,57983.6998269809,283.619291817213
b1d1737babb145c6675a1a5944c37d15,1,1,4075.29606461458,57972.0650600273,282.959075927734,-2.5098286736453,0,0,1.3449002613379,-0.350595845418225,0,0,0,0,4063.3179634354,57983.6998269809,283.619291817213
b1d1737babb145c6675a1a5944c37d15,1,1,4075.52699512913,57971.9667640458,282.959075927734,-2.5098286736453,0,0,1.67809072394897,-0.425352449223697,0,0,0,0,4064.6223634354,57985.2188269809,283.614528718329
b1d1737babb145c6675a1a5944c37d15,1,1,4075.06983205202,57972.0508959485,282.945404052734,-2.01766272527029,0,0,1.31864855623699,-0.366521099562565,0,0,0,0,4064.6223634354,57985.2188269809,283.614528718329
b1d1737babb145c6675a1a5944c37d15,1,1,4075.25399262462,57971.9683789008,282.945404052734,-2.01766272527029,0,0,1.64424767000416,-0.446607483313085,0,0,0,0,4065.9729634354,57986.7459269809,283.619226956366
b1d1737babb145c6675a1a5944c37d15,1,1,4074.77982775896,57972.0478517979,282.930999755859,-1.55512491598317,0,0,1.28909622529265,-0.389474142884807,0,0,0,0,4065.9729634354,57986.7459269809,283.619226956366
b1d1737babb145c6675a1a5944c37d15,1,1,4074.92030647496,57971.9811340641,282.930999755859,-1.55512491598317,0,0,1.6070379849049,-0.475728813385848,0,0,0,0,4067.3920634354,57988.2948269809,283.606165773904
b1d1737babb145c6675a1a5944c37d15,1,1,4074.48423186214,57972.1099426914,282.921722412109,-1.13582811360198,0,0,1.27284200380068,-0.390312793793082,0,0,0,0,4067.3920634354,57988.2948269809,283.606165773904
b1d1737babb145c6675a1a5944c37d15,1,1,4074.58681962638,57972.0609281142,282.921722412109,-1.13582811360198,0,0,1.5869547123744,-0.478207056381528,0,0,0,0,4067.3920634354,57988.2948269809,283.606165773904
b1d1737babb145c6675a1a5944c37d15,1,1,4074.00593700026,57972.1461918407,282.920440673828,-0.676807912218117,0,0,1.25057729907695,-0.41007897085498,0,0,0,0,4068.8465634354,57989.8270269809,283.595209849321
b1d1737babb145c6675a1a5944c37d15,1,1,4074.06645278994,57972.1156273343,282.920440673828,-0.676807912218117,0,0,1.55893391687649,-0.503472251453963,0,0,0,0,4068.8465634354,57989.8270269809,283.595209849321
b1d1737babb145c6675a1a5944c37d15,1,1,4073.6774527028,57972.1455133958,282.913146972656,-0.390333262052143,0,0,1.23590617625319,-0.421687849499859,0,0,0,0,4070.3774634354,57991.3807269809,283.592800726373
b1d1737babb145c6675a1a5944c37d15,1,1,4073.71214654676,57972.1276288571,282.913146972656,-0.390333262052143,0,0,1.54053491630287,-0.517295091667855,0,0,0,0,4070.3774634354,57991.3807269809,283.592800726373
b1d1737babb145c6675a1a5944c37d15,1,1,4073.74684383173,57972.1097425446,282.913146972656,-0.390333262052143,0,0,1.8879203954003,-0.624492235322194,0,0,0,0,4070.3774634354,57991.3807269809,283.592800726373
b1d1737babb145c6675a1a5944c37d15,1,1,4073.42650424269,57972.1528473621,282.903594970703,-0.175814640043562,0,0,1.53528992606304,-0.516576897746457,0,0,0,0,4071.9079634354,57992.8820269809,283.585414631243
b1d1737babb145c6675a1a5944c37d15,1,1,4073.4421891075,57972.1449043038,282.903594970703,-0.175814640043562,0,0,1.8823279163185,-0.623147843972933,0,0,0,0,4071.9079634354,57992.8820269809,283.585414631243
b1d1737babb145c6675a1a5944c37d15,1,1,4073.01560692221,57972.1934491279,282.904052734375,0.091904390823619,0,0,1.37846390954362,-0.46241929663704,0,0,0,0,4073.4848634354,57994.3628269809,283.574854182261
b1d1737babb145c6675a1a5944c37d15,1,1,4072.24306795347,57972.3938024826,282.91015625,0.615662054546693,0,0,0.987097459610065,-0.399945268266144,0,0,0,0,4073.4848634354,57994.3628269809,283.574854182261
b1d1737babb145c6675a1a5944c37d15,1,1,4072.18961852505,57972.4243555685,282.91015625,0.615662054546693,0,0,1.26700309772602,-0.496374966741032,0,0,0,0,4073.4848634354,57994.3628269809,283.574854182261
b1d1737babb145c6675a1a5944c37d15,1,1,4072.09731012586,57972.3361432845,282.918365478516,0.593880217561209,0,0,1.11730682976738,-0.400883770026937,0,0,0,0,4075.0540634354,57995.7727269809,283.564625825829
b1d1737babb145c6675a1a5944c37d15,1,1,4072.0445291711,57972.3633782481,282.918365478516,0.593880217561209,0,0,1.41855593228012,-0.496728162779742,0,0,0,0,4075.0540634354,57995.7727269809,283.564625825829
b1d1737babb145c6675a1a5944c37d15,1,1,4071.80300125583,57972.4043952824,282.925720214844,0.721360086041372,0,0,1.21486928696264,-0.39952445212159,0,0,0,0,4076.6692634354,57997.1523269809,283.556929414395
b1d1737babb145c6675a1a5944c37d15,1,1,4071.73770580453,57972.435057661,282.925720214844,0.721360086041372,0,0,1.53020297300963,-0.491924690363047,0,0,0,0,4076.6692634354,57997.1523269809,283.556929414395
b1d1737babb145c6675a1a5944c37d15,1,1,4071.54251130514,57972.5359150741,282.913208007812,0.831126909769771,0,0,1.26810503762825,-0.397918116408436,0,0,0,0,4076.6692634354,57997.1523269809,283.556929414395
b1d1737babb145c6675a1a5944c37d15,1,1,4071.32042389837,57972.5470766376,282.915405273437,0.918181533289782,0,0,1.16161300819951,-0.346496001336875,0,0,0,0,4078.2770634354,57998.4607269809,283.54456019795
b1d1737babb145c6675a1a5944c37d15,1,1,4071.23564219001,57972.5823326837,282.915405273437,0.918181533289782,0,0,1.46414969512342,-0.423141602940667,0,0,0,0,4078.2770634354,57998.4607269809,283.54456019795
b1d1737babb145c6675a1a5944c37d15,1,1,4071.08825551678,57972.6488578919,282.914093017578,0.969498945849108,0,0,1.23113276881971,-0.353027343376756,0,0,0,0,4079.9294634354,57999.7386269809,283.533837896059
b1d1737babb145c6675a1a5944c37d15,1,1,4070.99820973039,57972.6848035615,282.914093017578,0.969498945849108,0,0,1.54294994451402,-0.429446168160095,0,0,0,0,4079.9294634354,57999.7386269809,283.533837896059
b1d1737babb145c6675a1a5944c37d15,1,1,4070.87332325939,57972.679152729,282.92333984375,0.980021804063672,0,0,1.26955131024268,-0.348007102681623,0,0,0,0,4079.9294634354,57999.7386269809,283.533837896059
b1d1737babb145c6675a1a5944c37d15,1,1,4070.78150454514,57972.7134317793,282.92333984375,0.980021804063672,0,0,1.58739415535938,-0.421903733261957,0,0,0,0,4081.5699634354,58000.9522269809,283.524912809601
b1d1737babb145c6675a1a5944c37d15,1,1,4070.66551722749,57972.7329063957,282.929901123047,0.991710032275054,0,0,1.28240384022341,-0.35301255746664,0,0,0,0,4081.5699634354,58000.9522269809,283.524912809601
b1d1737babb145c6675a1a5944c37d15,1,1,4070.57231353661,57972.7667996603,282.929901123047,0.991710032275054,0,0,1.60282458950231,-0.426714918648725,0,0,0,0,4081.5699634354,58000.9522269809,283.524912809601
b1d1737babb145c6675a1a5944c37d15,1,1,4070.36216281197,57973.011948721,282.917724609375,1.12036706125619,0,0,1.28090164688959,-0.303564052412017,0,0,0,0,4083.2483634354,58002.1384269809,283.516658151067
b1d1737babb145c6675a1a5944c37d15,1,1,4070.25669241177,57973.0497373165,282.917724609375,1.12036706125619,0,0,1.60029427522057,-0.371332625180361,0,0,0,0,4083.2483634354,58002.1384269809,283.516658151067
b1d1737babb145c6675a1a5944c37d15,1,1,4070.26252288261,57972.9640406474,282.914581298828,1.01534567445547,0,0,1.31035894806152,-0.304883085048658,0,0,0,0,4084.9140634354,58003.2613269809,283.509498853526
b1d1737babb145c6675a1a5944c37d15,1,1,4070.16586516988,57972.9952389718,282.914581298828,1.01534567445547,0,0,1.63719334540058,-0.370755425440665,0,0,0,0,4084.9140634354,58003.2613269809,283.509498853526
b1d1737babb145c6675a1a5944c37d15,1,1,4070.13649954346,57972.9150169412,282.910949707031,0.943476950098778,0,0,1.31734057942513,-0.317023307499734,0,0,0,0,4086.6176634354,58004.3556269809,283.50270474931
b1d1737babb145c6675a1a5944c37d15,1,1,4070.04624378486,57972.942446484,282.910949707031,0.943476950098778,0,0,1.64729298501437,-0.382694617457905,0,0,0,0,4086.6176634354,58004.3556269809,283.50270474931
b1d1737babb145c6675a1a5944c37d15,1,1,4070.04785090853,57972.9094587433,282.89453125,0.869644816470126,0,0,1.32656207200796,-0.320731781087929,0,0,0,0,4086.6176634354,58004.3556269809,283.50270474931
b1d1737babb145c6675a1a5944c37d15,1,1,4069.96450025615,57972.9343290476,282.89453125,0.869644816470126,0,0,1.65868166070158,-0.386536428311035,0,0,0,0,4088.3062634354,58005.3879269809,283.496121030276
b1d1737babb145c6675a1a5944c37d15,1,1,4069.95287666217,57972.9310528746,282.881469726562,0.818258149225085,0,0,1.5071268544136,-0.34038073104736,0,0,0,0,4088.3062634354,58005.3879269809,283.496121030276
b1d1737babb145c6675a1a5944c37d15,1,1,4069.87447285081,57972.9544696004,282.881469726562,0.818258149225085,0,0,1.86049270827859,-0.406355252485108,0,0,0,0,4090.0329634354,58006.3965269809,283.48877359849
b1d1737babb145c6675a1a5944c37d15,1,1,4069.89142712941,57972.9114431137,282.884063720703,0.745325583059983,0,0,1.42130756189703,-0.343979026769474,0,0,0,0,4090.0329634354,58006.3965269809,283.48877359849
b1d1737babb145c6675a1a5944c37d15,1,1,4069.88045812654,57972.9123685057,282.885925292969,0.700385707593668,0,0,1.27111737205703,-0.300164960610449,0,0,0,0,4090.0329634354,58006.3965269809,283.48877359849
b1d1737babb145c6675a1a5944c37d15,1,1,4069.81327883423,57972.9321877304,282.885925292969,0.700385707593668,0,0,1.60386266223025,-0.365663927872508,0,0,0,0,4091.7534634354,58007.3475269809,283.481270654763
b1d1737babb145c6675a1a5944c37d15,1,1,4069.80775601977,57972.9259254286,282.874328613281,0.652732799330922,0,0,1.32641470931233,-0.32469423690479,0,0,0,0,4091.7534634354,58007.3475269809,283.481270654763
b1d1737babb145c6675a1a5944c37d15,1,1,4069.74525289391,57972.9447089619,282.874328613281,0.652732799330922,0,0,1.66663740860534,-0.394091924305317,0,0,0,0,4093.5263634354,58008.2788269809,283.471844682211
b1d1737babb145c6675a1a5944c37d15,1,1,4069.7292822681,57972.9498516158,282.865356445313,0.617862016865,0,0,1.35228224020678,-0.333089866854041,0,0,0,0,4093.5263634354,58008.2788269809,283.471844682211
b1d1737babb145c6675a1a5944c37d15,1,1,4069.67016411584,57972.9678167274,282.865356445313,0.617862016865,0,0,1.69380964540266,-0.40349119670929,0,0,0,0,4093.5263634354,58008.2788269809,283.471844682211
b1d1737babb145c6675a1a5944c37d15,1,1,4069.67961733797,57972.9689222023,282.870208740234,0.567445679695609,0,0,1.36066113147994,-0.331213819580039,0,0,0,0,4095.3045634354,58009.1612269809,283.466047929878
b1d1737babb145c6675a1a5944c37d15,1,1,4069.62532864726,57972.9854373897,282.870208740234,0.567445679695609,0,0,1.70077719816126,-0.400966986570368,0,0,0,0,4095.3045634354,58009.1612269809,283.466047929878
b1d1737babb145c6675a1a5944c37d15,1,1,4069.62649343747,57972.9905392184,282.875793457031,0.527521796397412,0,0,1.35461646442789,-0.33209730259951,0,0,0,0,4097.1422634354,58010.0257269809,283.465133730234
b1d1737babb145c6675a1a5944c37d15,1,1,4069.57604604506,57973.0060337142,282.875793457031,0.527521796397412,0,0,1.69201616806891,-0.401744606939714,0,0,0,0,4097.1422634354,58010.0257269809,283.465133730234
b1d1737babb145c6675a1a5944c37d15,1,1,4069.56389094125,57973.0302109801,282.880737304687,0.503245769118285,0,0,1.35314746158791,-0.323303919825228,0,0,0,0,4097.1422634354,58010.0257269809,283.465133730234
b1d1737babb145c6675a1a5944c37d15,1,1,4069.51575647769,57973.0448990719,282.880737304687,0.503245769118285,0,0,1.68897263643533,-0.391608090689386,0,0,0,0,4098.9820634354,58010.8356269809,283.46247734598
b1d1737babb145c6675a1a5944c37d15,1,1,4069.50734144553,57973.0687633874,282.873565673828,0.478356582542987,0,0,1.34994097830066,-0.319825778777149,0,0,0,0,4098.9820634354,58010.8356269809,283.46247734598
b1d1737babb145c6675a1a5944c37d15,1,1,4069.46157016531,57973.0826833048,282.873565673828,0.478356582542987,0,0,1.68475304743905,-0.387560991125476,0,0,0,0,4098.9820634354,58010.8356269809,283.46247734598
b1d1737babb145c6675a1a5944c37d15,1,1,4069.4361310822,57973.1021550992,282.881652832031,0.465865646816024,0,0,1.3501046758753,-0.313267729353398,0,0,0,0,4100.8676634354,58011.6127269809,283.460735342647
b1d1737babb145c6675a1a5944c37d15,1,1,4069.39150126849,57973.1155146704,282.881652832031,0.465865646816024,0,0,1.68480829280488,-0.379839165562475,0,0,0,0,4100.8676634354,58011.6127269809,283.460735342647
b1d1737babb145c6675a1a5944c37d15,1,1,4069.3619646821,57973.124829256,282.889068603516,0.455005503933426,0,0,1.33623116866479,-0.324939285931872,0,0,0,0,4102.7409634354,58012.3313269809,283.459844799388
b1d1737babb145c6675a1a5944c37d15,1,1,4069.31845987837,57973.1381573924,282.889068603516,0.455005503933426,0,0,1.66895582751602,-0.393151963569586,0,0,0,0,4102.7409634354,58012.3313269809,283.459844799388
b1d1737babb145c6675a1a5944c37d15,1,1,4069.29297878033,57973.1632830846,282.897735595703,0.445606514953176,0,0,1.50897110184345,-0.349813456695412,0,0,0,0,4104.6579634354,58013.0179269809,283.460143315704
b1d1737babb145c6675a1a5944c37d15,1,1,4069.25043398681,57973.1765261295,282.897735595703,0.445606514953176,0,0,1.86181635020654,-0.418932513181923,0,0,0,0,4104.6579634354,58013.0179269809,283.460143315704
b1d1737babb145c6675a1a5944c37d15,1,1,4069.22786858241,57973.2327778626,282.907501220703,0.441125560586039,0,0,1.42643328368406,-0.345668234599421,0,0,0,0,4104.6579634354,58013.0179269809,283.460143315704
b1d1737babb145c6675a1a5944c37d15,1,1,4069.19999066534,57973.2671303104,282.915802001953,0.435908766171595,0,0,1.27501683300037,-0.300489876882857,0,0,0,0,4106.5630634354,58013.6477269809,283.456868328189
b1d1737babb145c6675a1a5944c37d15,1,1,4069.15835826914,57973.2799759078,282.915802001953,0.435908766171595,0,0,1.60684195772196,-0.368262768462761,0,0,0,0,4106.5630634354,58013.6477269809,283.456868328189
b1d1737babb145c6675a1a5944c37d15,1,1,4069.09577998836,57973.2308232,282.9189453125,0.43687596806324,0,0,1.34183135912601,-0.312774914276812,0,0,0,0,4106.5630634354,58013.6477269809,283.456868328189
b1d1737babb145c6675a1a5944c37d15,1,1,4069.05390784814,57973.2432923913,282.9189453125,0.43687596806324,0,0,1.68389703672246,-0.38154308677686,0,0,0,0,4108.5232634354,58014.2474269809,283.455667628928
b1d1737babb145c6675a1a5944c37d15,1,1,4069.00755967439,57973.2404525097,282.9169921875,0.436780758055078,0,0,1.37314829762126,-0.307458951380205,0,0,0,0,4108.5232634354,58014.2474269809,283.455667628928
b1d1737babb145c6675a1a5944c37d15,1,1,4068.96557898079,57973.252520257,282.9169921875,0.436780758055078,0,0,1.71773653198837,-0.374304513299304,0,0,0,0,4108.5232634354,58014.2474269809,283.455667628928
b1d1737babb145c6675a1a5944c37d15,1,1,4068.9254385306,57973.2804487668,282.921447753906,0.438751665086229,0,0,1.38185373109748,-0.300863556325769,0,0,0,0,4110.4731634354,58014.7983269809,283.456173382015
b1d1737babb145c6675a1a5944c37d15,1,1,4068.88317768299,57973.2923182714,282.921447753906,0.438751665086229,0,0,1.72559225030242,-0.365773960351522,0,0,0,0,4112.4615634354,58015.3210269809,283.450635662309
b1d1737babb145c6675a1a5944c37d15,1,1,4068.85757350039,57973.3183937131,282.924102783203,0.430326265564021,0,0,1.38110118035244,-0.293308308996438,0,0,0,0,4112.4615634354,58015.3210269809,283.450635662309
b1d1737babb145c6675a1a5944c37d15,1,1,4068.81605070239,57973.3297915266,282.924102783203,0.430326265564021,0,0,1.72316789730631,-0.356266512748335,0,0,0,0,4112.4615634354,58015.3210269809,283.450635662309
b1d1737babb145c6675a1a5944c37d15,1,1,4068.85180691536,57973.3263391583,282.925659179687,0.375398183629849,0,0,1.37601809042426,-0.291058846949981,0,0,0,0,4114.4251634354,58015.7966269809,283.448025029808
b1d1737babb145c6675a1a5944c37d15,1,1,4068.81556769645,57973.3361456021,282.925659179687,0.375398183629849,0,0,1.71629209578517,-0.352981677570702,0,0,0,0,4114.4251634354,58015.7966269809,283.448025029808
b1d1737babb145c6675a1a5944c37d15,1,1,4068.85088188807,57973.338730387,282.926239013672,0.325921549679176,0,0,1.37269638958575,-0.287056156426429,0,0,0,0,4116.4267634354,58016.2428269809,283.441018811708
